user,item
681,45803
436,490
6791,103049
482,7772
852,51203
2863,26281
4723,75223
1883,72357
3323,15829
847,51104
6700,56111
1567,68130
167,14837
4796,74156
5311,25978
6931,58831
1725,70259
502,28117
1120,59545
6943,9815
2185,75709
32,644
2407,2781
7267,41270
3430,40502
621,13749
674,38367
82,9516
1407,65498
7135,53237
440,38315
1521,67459
2115,14758
362,34224
3839,26467
154,14385
375,697
5460,99262
6363,77640
750,4075
5760,100329
3728,90787
2040,74333
230,15653
1772,2787
870,16248
2744,61056
1874,72301
2235,76347
2923,17995
6095,16606
135,13152
2234,17189
2224,20389
3395,4809
1103,59001
694,1818
6179,37132
3816,52668
1232,1717
578,452
115,11634
2630,13976
1475,41959
5655,99831
1858,4060
16,3662
852,51209
2715,632
750,102
3235,15208
1283,2786
2524,5679
135,13055
2853,84114
2512,26097
3417,89161
135,6666
6039,85199
4735,96383
4714,74351
6541,69688
4026,93032
7000,38545
197,17003
3364,85630
1029,56556
5662,73884
4556,69815
632,13820
18,3917
1710,12421
646,32590
658,27236
4590,29751
3845,17619
263,9477
2055,625
3851,36929
1103,58590
36,5295
2787,45811
4164,4369
1058,57633
2579,12663
1944,70598
193,16400
2630,16874
6743,14965
190,15910
4953,10345
3856,77949
2943,65894
4492,95317
789,7162
7100,76216
1999,73775
1743,28145
4345,65737
162,14506
27,4456
2415,72200
457,26044
2012,6912
626,42150
3830,5138
1043,45894
3262,2701
1889,72395
4838,64312
1398,8263
125,12171
5427,10710
6834,66795
3746,11144
6446,632
2607,39066
3491,6912
5655,99838
5101,22170
276,26940
1273,60888
1819,576
6990,72397
6088,26484
754,4488
7089,2004
2624,5148
3164,1990
202,17270
128,12629
5086,21252
1619,68730
2574,39652
5093,40469
115,11786
264,25146
3560,33421
6329,87669
2051,74448
3407,84542
4335,94476
6702,53213
2773,11709
5557,16930
4400,94826
2608,2025
6663,307
2360,622
1625,61357
6297,42317
454,38700
1012,54200
916,18812
292,27826
3298,20037
3390,5209
2995,76512
2884,70902
1956,71778
1732,39035
2889,43092
6297,2004
7358,5687
1988,73621
6639,74189
6853,63945
3243,88269
6713,8579
5432,2802
649,25315
4528,12702
342,7484
2847,22977
960,54283
6443,9919
750,48665
1252,62491
1461,10843
720,47038
1120,7965
429,28720
2027,74136
6601,93913
3939,46289
4801,37143
4796,92493
953,34170
6098,76206
3157,46109
4717,17010
864,38023
789,50063
6103,64429
1260,62632
207,17567
5810,100542
649,8230
4447,3628
2238,17402
739,16414
5823,100590
4195,58830
70,8759
422,37425
3082,1069
646,36925
2797,47902
5504,83984
2705,37042
2405,24741
1789,71242
8,1579
6531,102941
629,44577
1755,15995
4304,86170
4338,23204
296,27989
255,6463
5150,98244
272,26474
2861,84168
3371,66026
46,6229
259,1952
4038,71175
3470,64008
5481,16685
4739,95042
580,8317
3444,16422
4566,86525
398,18041
275,26710
4883,4339
6090,15948
477,6905
1457,33777
7310,1965
1385,44283
3110,45128
3258,53803
293,27923
3134,70893
2315,15339
1485,40725
2929,85409
1168,38115
5897,100799
2431,26069
3975,20414
4417,80881
2031,4587
128,12634
392,35928
2885,84635
2330,77589
1103,22337
730,47870
3878,43955
750,13305
480,602
1382,65034
5228,68511
513,1001
5132,70178
82,9495
539,41851
1279,63297
1443,59729
1725,2754
1135,5511
1438,66003
5461,99264
4839,1841
111,11455
4238,52002
6054,11738
5859,83587
6184,101952
3139,4370
2800,83499
3369,57574
408,11787
4477,71525
3013,3312
253,4864
4484,8890
18,3825
2354,17515
2923,84949
3162,9364
578,43410
1116,59342
6329,63065
976,54769
5277,81796
6404,79280
2567,490
115,6931
6035,58665
5607,12944
2354,26159
1799,71374
2747,31492
2915,53223
342,32134
1727,70367
2708,48413
2565,66653
1334,64203
1518,2781
2731,2641
1021,50737
2959,711
1630,68848
4431,65426
1223,38479
1662,69476
2119,4445
263,25055
5347,98885
1134,15597
4204,60919
2916,17456
271,25707
6446,10710
307,3635
2526,67885
1041,12036
799,50336
966,54406
101,10852
236,19830
534,41533
593,44000
32,4341
4723,14363
5200,720
135,7818
1515,16273
2573,81092
2963,51965
56,6886
2889,63557
6404,12053
668,14816
375,34772
289,27560
64,7379
4907,14749
739,4369
725,47554
90,10014
7340,84419
634,44661
3821,91345
1120,32655
342,32098
3177,8882
7021,8087
1229,62031
5640,79686
4083,36832
850,51162
1773,2766
4458,11449
1482,1055
408,3573
6631,82796
626,13955
1750,31710
15,2925
6184,34781
1029,56541
4582,53783
4898,4677
881,51857
720,47110
2270,9544
2602,4300
1280,4857
3916,2056
6234,102096
739,14875
1103,58948
1496,3790
4438,35009
2440,2092
5333,490
692,7243
2181,75692
307,471
4835,27272
5194,4055
1488,2739
258,23564
1725,50403
643,13931
2905,32308
1120,60087
993,2068
3949,5278
74,9059
2163,75467
4801,1250
2029,490
2573,21137
2435,15685
6102,7541
930,5255
457,4340
2487,4342
765,49375
1409,32066
3363,88858
6563,11560
3800,91193
2487,80069
245,2189
4035,93112
1828,12844
1029,56578
1813,15551
22,4160
3874,21519
753,8260
1229,62004
5466,74482
1985,73580
7340,105036
5492,56380
2840,26150
5987,101153
5565,10710
3986,92723
5984,101138
4597,94773
1132,60316
2731,38478
3998,9993
1725,70271
330,30955
6716,9919
5682,67246
1409,65664
1289,36826
330,5148
2455,38379
692,614
6134,101752
2406,26083
2541,15685
2225,76229
468,4301
3097,1910
5790,19141
2902,84927
5280,68058
6378,26069
5415,52272
108,11184
6825,19627
567,42551
3880,91903
5171,56892
5128,85819
4968,53184
3863,28728
1738,4339
15,2833
1954,4369
2758,7177
4460,95124
479,39559
1132,60281
1171,48915
739,22418
3870,2662
3946,92420
4483,95257
7181,26288
1688,58330
1550,2049
5783,100398
4904,5216
234,19669
1181,46811
342,32401
725,47507
304,28480
836,50914
5031,11873
1341,20475
2086,74840
3360,88825
2867,14235
452,11166
6175,94666
874,51763
255,22611
3803,58830
1907,4361
4009,72055
4892,52559
3869,58952
1077,22472
1115,44464
5029,936
6813,10710
2988,86170
7140,23299
3840,10841
5249,33069
914,53051
73,8999
3694,90586
2561,80994
739,48171
97,10566
750,12378
902,17527
7338,54889
342,32215
114,11534
2012,36576
342,32382
383,35355
6431,102641
447,4235
271,25576
336,12719
3230,88194
7210,83754
2897,36826
6242,5203
3779,63924
902,6959
4123,93559
775,14187
7310,3552
7117,51241
60,7044
3875,24182
7117,104522
1550,10043
4545,15091
3545,89783
1197,61513
3093,59404
150,3527
1477,2633
6051,6823
6486,100050
1826,8679
4058,58941
2404,73921
877,41441
1120,3882
1921,72726
2332,77605
2041,74367
2001,34627
4957,14083
135,13311
1152,3761
750,47635
720,47152
6775,60870
6284,30875
3070,1961
479,39524
942,53869
3832,21765
3877,14801
4483,16158
272,4545
3873,77009
3229,582
6810,58618
2086,74835
128,12614
2708,82413
648,45227
4492,95315
2393,78330
2628,81625
6692,42808
1937,5722
1619,68727
1692,48868
6624,103195
2574,29712
6479,18664
4223,63402
3608,81218
830,50821
2525,80669
1397,65279
6382,62292
3707,90669
2367,615
258,24294
97,10370
3069,87002
902,36937
7211,19647
6423,38220
7112,36665
3536,5514
1811,4848
482,39863
2032,74207
2279,76951
974,460
4570,95631
474,21589
2407,45947
1478,39620
902,593
2478,2810
6827,1977
4744,15017
1202,4296
4370,79495
1385,7166
3149,87589
1103,58639
328,29727
3082,55050
1662,69594
1599,40535
4787,26483
1313,2641
1197,61491
2561,80998
5357,73187
236,19854
7257,31120
6677,26054
4484,7987
5037,50003
491,40148
1755,42131
771,620
1367,8654
2858,79512
4801,96131
6523,57557
537,12513
3051,86882
6491,8967
3032,9863
242,20716
3664,12488
3032,30281
7017,42297
5996,19576
6534,70964
301,2049
3396,2634
202,17305
5329,72733
634,16118
3583,89997
2889,6912
581,19007
399,36374
293,5840
4319,54790
1082,9949
4989,19183
291,27781
6305,18041
1787,18207
1179,61156
1260,10385
193,16434
97,10582
4977,17706
420,37374
5993,42288
798,50264
2823,42160
6535,83182
3874,76811
5369,43706
1685,64850
0,153
482,39913
1671,48387
3637,15303
3944,92359
1693,62253
5282,26281
327,29516
386,35404
127,12437
4731,81757
362,17181
238,20220
3877,36665
172,14951
5971,92298
4333,43068
6534,75057
3890,49098
2412,78455
753,3876
4950,2634
1719,70116
231,18880
2430,27170
0,17
309,28862
5336,6724
874,45420
2855,2056
4081,93356
3945,85322
2094,58887
2995,26483
166,621
479,37229
256,23333
263,13977
2555,80954
2525,80602
2694,82279
2193,28468
3915,92189
317,16996
236,19948
5349,901
46,6231
5802,12532
414,17269
2780,83091
6130,79141
1402,37780
281,27315
271,9237
1282,23301
3097,477
4053,93223
64,7356
4367,61558
2731,67093
2545,80904
2939,27477
150,14166
2379,38644
2238,44889
2787,30745
2771,59011
275,26750
327,29441
2705,12513
1635,52279
6984,51957
2925,85348
5416,99150
28,4511
73,8938
1181,61183
534,14789
465,38916
231,18938
2660,2739
2838,34773
5099,10092
2469,79718
3215,25978
193,16090
1910,72650
5633,80938
2183,75705
980,38327
3968,37632
3911,21289
1315,63907
373,34658
1027,30693
256,4763
5735,11037
5641,99754
5062,3562
4470,8867
5955,29712
590,43875
338,15611
227,18514
7,1188
2920,85222
902,4726
105,8345
5198,98122
80,7530
39,5413
346,32714
3628,11000
6272,69794
6443,632
217,17876
3384,72495
3252,304
1430,26332
6775,103477
917,17310
4324,490
5682,44641
3288,10302
67,8533
3896,26327
5269,27273
1906,12728
2824,83693
71,8846
339,31880
5244,1038
1121,4092
252,22205
2041,12598
800,1629
356,33800
1487,16217
5005,97699
5288,98735
6812,21307
3970,92601
226,18343
5415,84053
4982,97571
4940,2100
5348,98888
1132,60314
2922,58952
330,30804
245,21124
1120,59682
2871,10710
5508,71316
1449,19360
356,33846
259,24594
5040,68815
3637,704
483,39964
3725,87310
11,2260
6572,103087
1331,1228
7013,520
1120,59954
617,14452
1735,5530
272,22425
443,38433
523,41012
902,1604
3857,66268
4831,96950
4841,26464
4889,3554
1273,1340
578,43202
1181,61187
174,15141
1353,25498
1884,68139
5526,58830
1583,68263
4512,12024
1960,10842
1202,23228
1131,2739
3069,87041
4041,37039
1930,58118
4772,76376
2883,42835
776,49688
5612,41327
3726,66243
2939,85699
567,42531
2444,79307
1221,7562
5692,11883
1504,67194
4449,81155
4845,97045
2923,34087
2488,55221
681,18762
6443,80112
690,45971
4035,63514
2951,85282
6397,88228
5605,72926
766,49456
2663,10466
150,14268
1044,3670
438,38147
792,50136
2705,79095
15,3074
386,31007
3737,86971
256,4797
2787,83227
14,2661
7001,83634
12,2436
3364,88864
4831,82716
580,6469
193,16268
4445,50756
529,41207
253,18351
3174,4256
5231,10048
272,26245
2673,47962
6046,70596
2735,576
1660,10045
48,6731
2660,2634
4801,59563
4038,89155
14,2686
5983,85637
6811,11695
297,28040
4572,87794
135,13009
628,44553
5966,27248
1991,26456
930,53491
342,32207
1444,4055
2092,74924
644,8183
479,7304
3409,34665
571,42651
418,606
6940,14084
3951,83532
788,12543
2492,80159
479,8617
1255,5906
1048,3313
414,10659
1095,27556
678,45717
304,28365
754,23205
4688,28184
5290,78583
242,20773
572,5353
256,23186
5023,76155
524,41048
6851,103684
534,41482
2889,81639
353,33047
2746,12418
245,21247
6764,81155
2923,21299
251,9610
2955,6703
3873,26358
1956,73003
1120,48766
626,34841
3129,52200
696,46161
21,4092
5823,14827
89,9912
1409,65672
6580,24672
0,126
5122,45296
111,11407
206,10951
5595,10912
720,47382
1100,2937
237,20129
307,13229
2899,9704
720,47348
64,7344
1116,59340
238,5345
537,27711
1625,68801
2137,16277
9,1915
5516,11876
33,4905
586,39035
1028,56449
6584,91133
1756,6401
290,27611
2685,20921
3548,6843
356,34031
1782,19030
5293,8579
4822,96924
471,39148
2688,82197
3515,14315
859,51575
306,2188
1027,56422
154,14397
7021,1892
415,5745
3108,490
258,24561
5530,80395
1735,17866
5662,21810
622,507
5952,48236
3353,1018
2780,83095
5648,2004
443,23234
3608,90112
794,13229
2602,75720
3733,14760
3837,23168
2941,85742
2472,576
17,3717
648,36821
135,7887
720,47154
3851,56942
3127,25254
296,28018
188,15860
4799,24679
5963,15947
501,40470
3164,62874
258,23926
2880,84555
6172,101697
1114,44322
2905,84972
258,23547
4177,93805
3852,34969
974,54650
898,41424
3116,10647
63,7270
60,7171
4041,73083
523,40965
2705,49105
4796,96707
2943,43077
2770,9960
2850,47741
707,27534
1039,56853
6965,63329
3252,37819
717,16832
1132,34166
1680,1065
6556,58879
5824,6910
330,30744
1055,38316
638,44913
3921,92221
2702,10842
5700,28216
6368,10710
238,20306
265,25258
1900,49536
308,22391
3249,28728
383,35343
424,8857
194,16479
1702,69926
1128,2064
3796,632
6826,103620
217,17890
1968,73374
4985,97576
4829,88966
1350,64509
750,856
2666,24802
6564,90318
952,54092
4034,1113
1693,69853
4486,95295
18,3882
3951,73249
426,7906
2235,30725
2736,74821
245,21159
6048,35566
2453,79516
6326,63945
3899,1055
3912,19571
1209,1673
6850,56924
2770,82938
465,28474
6204,56177
127,12471
308,6721
713,46725
5295,46511
449,38506
1431,2068
4316,79867
2871,84387
64,8125
732,4263
441,38375
2241,26245
260,24858
6592,72627
2887,7498
571,42642
337,2072
1795,71339
179,15257
432,37706
1120,59913
50,6766
750,48847
234,19688
1848,36687
2848,78754
89,9757
553,7842
1743,12249
2974,86078
4337,34312
4417,21635
6858,103716
3236,35108
350,27643
6689,28953
2978,86104
3529,44564
74,3402
1738,12187
2967,4936
3044,68972
2812,4063
720,47257
3235,88216
433,2372
15,3445
7162,31721
3441,4828
916,47142
1628,1795
1955,2707
1891,72412
3044,86801
3023,39822
1814,26419
330,30210
2784,5159
76,9311
7246,70335
2230,76249
123,12095
390,23044
2785,633
259,17868
5662,99981
260,24890
2145,45643
4035,84670
264,25120
1223,61835
6907,40032
910,17911
3211,88063
990,2802
293,15469
3827,8979
681,3574
757,49168
197,6694
2329,77506
3104,20356
290,27673
333,16546
4679,23163
6079,46522
6423,14033
2943,75134
94,10151
1097,57639
2849,31605
1696,69881
4801,83283
6779,96596
7030,66158
1286,6401
871,6813
51,360
5843,45237
197,16145
5629,3612
2291,6631
3776,3990
1631,68855
5237,98582
2355,15396
258,23808
750,48809
4171,93763
258,23593
4001,92862
4904,8288
4912,39131
3082,3152
999,55313
1708,9364
6259,17456
274,26586
256,10346
1496,66670
1848,72172
2231,76275
4444,44930
1718,43339
2812,42984
3162,490
1718,6912
4027,12513
3932,12692
995,14014
2327,11030
522,40899
574,10323
215,3970
1061,34625
4039,45365
1090,4141
1582,68243
1221,20827
2943,65009
1229,62025
33,5003
258,24132
1740,3313
931,44594
4350,94568
1465,66707
2634,13108
1457,66582
650,45364
74,2838
1790,24756
645,45091
3141,65123
8,1363
930,45538
529,41252
2918,12069
433,1134
115,11720
2844,70330
1618,68698
271,25785
2312,3949
3992,54228
1772,23106
4577,14368
1120,7310
3013,29984
2923,51799
415,36983
2031,74202
1669,44526
193,16111
1158,25281
5745,24035
2967,22345
73,8978
1360,63342
789,8255
5928,100514
106,4871
307,28720
1761,10052
5733,24364
6261,56316
6430,48468
6892,5203
6769,1982
1478,30851
2,770
5996,101181
2889,40559
2137,75272
193,16396
3877,91879
194,16567
7036,45369
18,3839
275,26781
912,52800
3921,58581
6153,88577
376,1964
2435,43780
6669,2070
3,889
3356,36826
0,360
4254,93291
135,13129
28,4532
3967,92588
1517,67316
2747,26185
5726,15012
2848,17021
100,10807
468,3580
976,366
1265,62844
1847,39681
3985,32451
5980,26392
0,246
3042,28029
6098,79214
6535,82944
64,2675
5123,49770
6472,102779
1351,64578
902,520
258,24000
193,2584
13,2498
4897,1911
922,2244
215,2096
6846,71825
2487,1340
574,35152
6850,36649
2254,76689
1612,54344
6842,88874
1134,20850
3873,15056
529,2083
757,49169
567,42471
4336,41229
1662,69367
1813,5047
259,24696
3586,9252
127,12438
1360,14047
984,9323
3382,86103
2368,77978
1223,61828
6175,26465
3366,72548
5564,9351
2425,12317
2778,34080
2943,6918
6918,103897
3925,4326
1009,55629
4364,6321
2658,61114
1725,3587
2839,83887
6463,102727
1363,64720
4835,23295
749,3587
1553,2001
726,47712
2238,48348
411,36744
6070,10092
135,13195
6791,36914
2067,63913
1727,31566
5514,26084
5299,82134
1083,7331
175,15177
1704,2707
2043,24560
1202,38505
6,1074
249,22011
1027,56406
4884,97252
7072,88220
6082,85211
1232,62207
3802,91234
4754,96486
4548,95513
4835,96972
3365,88887
2378,78066
6085,74199
926,53322
0,530
2487,79984
1232,62253
5401,90400
419,9177
584,43693
2535,51494
518,4341
2955,13851
7053,101418
3439,58421
3001,14078
2625,81592
3369,21289
1441,32818
2110,75104
3369,1398
3356,72148
760,4930
5823,91410
2321,21437
2939,81167
529,41205
460,38780
4841,82818
1478,16784
7310,19614
6329,30746
5641,62872
7162,38023
3322,74765
1305,4353
6629,91704
4184,6369
6786,63312
3249,6372
20,3999
7310,19087
2908,5582
2001,73801
3552,57791
330,22034
3628,621
2380,12534
739,48155
1491,2754
6268,63312
342,32296
355,33241
3668,17136
46,6348
272,26120
230,18849
4507,8858
4456,11025
4702,56391
336,965
4843,64643
5662,83959
435,37902
3153,87652
852,51261
649,45253
1369,64792
586,11184
3120,48499
248,21696
4810,96873
1496,59670
2945,35436
611,44274
7130,8598
1662,63675
3235,60208
46,2855
3846,16420
3219,44961
60,7008
330,1996
1004,55546
297,7575
2585,26085
1350,64525
3258,88348
1401,23105
2831,22977
3314,5276
3202,87979
6486,28728
1688,48076
3869,85600
1996,19161
1409,39896
4824,75949
355,11304
933,53760
2669,36914
2479,1712
193,16385
293,8431
2569,12513
6752,1055
3772,75361
4027,93048
1334,64276
4122,3313
2758,2766
1278,8257
2003,73889
1313,10842
484,7562
4155,17287
15,3244
1457,29383
6791,103542
1012,35180
5790,79456
249,21847
2940,16634
956,47192
649,4339
5223,2766
2076,4263
4209,89935
3873,15398
255,9015
857,51402
2179,657
3707,90698
330,25403
3873,78666
350,32989
1950,32308
4609,4546
480,8670
2279,4339
2774,52184
2866,84294
2079,74788
1999,23676
6051,101415
3199,3856
2918,73854
6705,103358
3603,51141
135,1340
2384,5041
642,44976
2284,77012
3838,11920
5798,81157
9,923
375,34835
6397,58846
1728,70410
1553,32856
5402,6885
7221,77992
4559,54339
2867,84307
7112,85088
7218,104733
3046,45323
193,16097
4798,23318
2732,11030
1475,66824
6146,86918
114,11573
116,11856
1496,26224
395,36218
4435,66345
2448,79386
2307,77200
284,27466
6062,65895
205,8965
488,40038
4624,77663
375,409
6468,45300
428,37616
1119,59428
1822,71876
2321,77412
255,22621
2905,11954
356,33911
4441,95010
2773,83005
2032,13826
5483,53957
1349,8341
256,16558
2896,31600
4028,39353
5037,62795
48,6739
238,20256
3715,90750
64,7637
5078,87556
2002,6936
1372,64808
460,38800
356,34088
1191,61379
81,9405
2204,75828
1431,65907
479,39564
173,7134
5648,56111
1455,28890
681,6850
5672,94036
297,28071
524,3205
574,42695
6538,8413
3696,90618
2792,83397
438,7842
2848,58992
3084,901
255,22702
4400,93578
2864,84236
127,12395
2681,24603
241,20572
2579,9523
233,19280
1482,66937
86,9675
6827,85036
392,36087
392,35942
3930,26298
3788,91139
5823,36652
7336,64193
243,20990
6819,53242
4487,50001
3186,73067
6492,72548
2864,13621
764,49275
2685,82157
3013,27420
1916,72698
2630,576
4001,86076
392,35976
2351,12560
5119,59149
4998,34273
5361,58788
5,1006
1086,2206
2958,14868
4965,85500
2001,38208
276,26871
3869,46032
2660,14765
1755,26911
4731,70183
4134,86741
327,29672
1628,3676
2302,77152
1050,51619
296,27988
243,16125
6184,36658
736,47988
199,17045
297,28108
6520,39353
4411,14409
15,1689
267,25310
6467,24679
5922,100842
5783,100410
447,5493
258,24075
2489,80131
3298,88532
231,18916
1731,70517
1510,64807
889,32597
755,49126
5957,50414
6016,6372
1262,16142
6794,63312
2380,78124
7089,1250
4922,8247
698,46239
259,24814
6804,103558
7338,85243
1923,25258
6268,73468
116,11807
3541,37371
534,41453
6062,52159
2925,85343
931,53670
258,24159
773,49550
61,1630
4177,12421
7339,62289
234,19530
1687,8187
1728,52093
2379,16596
3801,69582
831,50828
1277,61947
5975,57522
4706,96241
1524,67493
2924,85307
407,36618
239,20386
4781,42924
6459,84988
186,15631
2849,65737
1032,12686
111,11426
1173,24706
1223,61806
1371,5221
174,15128
255,22615
1452,1340
5506,58847
2394,23243
65,8202
750,48725
6739,7031
6069,84159
2630,26106
2804,21190
8,1293
977,54849
4130,10985
1106,59077
6153,75432
2120,20828
330,30476
1886,72381
3994,575
6388,92268
2002,31701
1727,51019
1287,48220
2249,621
593,44006
195,1721
3548,36633
531,41321
6558,103051
3032,51704
1538,67620
4653,71126
4737,51451
1991,611
2512,80349
3070,87049
1084,13278
5912,41078
3821,29204
1095,48975
1120,59641
720,47215
2681,77978
2053,1113
4743,96451
2558,11398
1103,36475
1743,5252
64,2116
23,4269
1956,73063
